编号,名字,阶段,属性,形态分类,形态,是否有异色,图片文件名,本地URL,来源图片URL,详情页URL
NO.076,海盔虫（磨损的样子）,Ⅰ阶,"水, 毒",地区形态,地区形态,否,NO076_海盔虫（磨损的样子）.png,/icons/NO076_%E6%B5%B7%E7%9B%94%E8%99%AB%EF%BC%88%E7%A3%A8%E6%8D%9F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/f/f2/sb32j6sfylxtbiqts0q9qc8zazyhzlh.png,https://wiki.biligame.com/rocom/%E6%B5%B7%E7%9B%94%E8%99%AB%EF%BC%88%E7%A3%A8%E6%8D%9F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.077,刺盔虫（磨损的样子）,Ⅱ阶,"水, 毒",地区形态,地区形态,否,NO077_刺盔虫（磨损的样子）.png,/icons/NO077_%E5%88%BA%E7%9B%94%E8%99%AB%EF%BC%88%E7%A3%A8%E6%8D%9F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/5/5e/oi5u73v5e5mrkgn0m8avn1tsmfpyvo7.png,https://wiki.biligame.com/rocom/%E5%88%BA%E7%9B%94%E8%99%AB%EF%BC%88%E7%A3%A8%E6%8D%9F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.078,千棘盔（磨损的样子）,最终形态,"水, 毒",地区形态,地区形态,否,NO078_千棘盔（磨损的样子）.png,/icons/NO078_%E5%8D%83%E6%A3%98%E7%9B%94%EF%BC%88%E7%A3%A8%E6%8D%9F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/0/02/6oldm5ijvf1cvinze5y0mulbdf82kvk.png,https://wiki.biligame.com/rocom/%E5%8D%83%E6%A3%98%E7%9B%94%EF%BC%88%E7%A3%A8%E6%8D%9F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.080,小星光（月光能量的样子）,Ⅰ阶,"电, 光",地区形态,地区形态,否,NO080_小星光（月光能量的样子）.png,/icons/NO080_%E5%B0%8F%E6%98%9F%E5%85%89%EF%BC%88%E6%9C%88%E5%85%89%E8%83%BD%E9%87%8F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/a/a3/mo9n9kgl3adm9nrgwxxw594uddgkzom.png,https://wiki.biligame.com/rocom/%E5%B0%8F%E6%98%9F%E5%85%89%EF%BC%88%E6%9C%88%E5%85%89%E8%83%BD%E9%87%8F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.081,星光狮（月光能量的样子）,最终形态,"电, 光",地区形态,地区形态,否,NO081_星光狮（月光能量的样子）.png,/icons/NO081_%E6%98%9F%E5%85%89%E7%8B%AE%EF%BC%88%E6%9C%88%E5%85%89%E8%83%BD%E9%87%8F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/d/d6/iixbxn3wupmru7y4ms0r4u8gk6g6ais.png,https://wiki.biligame.com/rocom/%E6%98%9F%E5%85%89%E7%8B%AE%EF%BC%88%E6%9C%88%E5%85%89%E8%83%BD%E9%87%8F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.118,旋叶虫（枯叶的样子）,Ⅰ阶,"普通, 虫",地区形态,地区形态,否,NO118_旋叶虫（枯叶的样子）.png,/icons/NO118_%E6%97%8B%E5%8F%B6%E8%99%AB%EF%BC%88%E6%9E%AF%E5%8F%B6%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/5/50/5sdfgyib9xd38jnyswjz8fefm9h8su3.png,https://wiki.biligame.com/rocom/%E6%97%8B%E5%8F%B6%E8%99%AB%EF%BC%88%E6%9E%AF%E5%8F%B6%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.119,蓬叶虫（枯叶的样子）,Ⅱ阶,"普通, 虫",地区形态,地区形态,否,NO119_蓬叶虫（枯叶的样子）.png,/icons/NO119_%E8%93%AC%E5%8F%B6%E8%99%AB%EF%BC%88%E6%9E%AF%E5%8F%B6%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/6/69/3u9u30vxoygg6q3okswrz5nwim5qfa8.png,https://wiki.biligame.com/rocom/%E8%93%AC%E5%8F%B6%E8%99%AB%EF%BC%88%E6%9E%AF%E5%8F%B6%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.120,风滚暮虫（枯叶的样子）,最终形态,"普通, 虫",地区形态,地区形态,否,NO120_风滚暮虫（枯叶的样子）.png,/icons/NO120_%E9%A3%8E%E6%BB%9A%E6%9A%AE%E8%99%AB%EF%BC%88%E6%9E%AF%E5%8F%B6%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/a/a8/23lz5nyrkultfyy2c4dwgqboh21zmuq.png,https://wiki.biligame.com/rocom/%E9%A3%8E%E6%BB%9A%E6%9A%AE%E8%99%AB%EF%BC%88%E6%9E%AF%E5%8F%B6%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.163,小怂猫（山间竹林的样子）,Ⅰ阶,武,地区形态,地区形态,,NO163_小怂猫（山间竹林的样子）.png,/icons/NO163_%E5%B0%8F%E6%80%82%E7%8C%AB%EF%BC%88%E5%B1%B1%E9%97%B4%E7%AB%B9%E6%9E%97%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/d/d1/f32k1wjwrvu0dxo75t4nyfkxj6ylfph.png,https://wiki.biligame.com/rocom/%E5%B0%8F%E6%80%82%E7%8C%AB%EF%BC%88%E5%B1%B1%E9%97%B4%E7%AB%B9%E6%9E%97%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.164,怒目怂猫（山间竹林的样子）,最终形态,武,地区形态,地区形态,,NO164_怒目怂猫（山间竹林的样子）.png,/icons/NO164_%E6%80%92%E7%9B%AE%E6%80%82%E7%8C%AB%EF%BC%88%E5%B1%B1%E9%97%B4%E7%AB%B9%E6%9E%97%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/0/06/r4mqb64ixdnbl0z1m3ouutkm6c1o0pj.png,https://wiki.biligame.com/rocom/%E6%80%92%E7%9B%AE%E6%80%82%E7%8C%AB%EF%BC%88%E5%B1%B1%E9%97%B4%E7%AB%B9%E6%9E%97%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.165,小狮鹫（高山地的样子）,Ⅰ阶,翼,地区形态,地区形态,否,NO165_小狮鹫（高山地的样子）.png,/icons/NO165_%E5%B0%8F%E7%8B%AE%E9%B9%AB%EF%BC%88%E9%AB%98%E5%B1%B1%E5%9C%B0%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/b/b0/s7vhekqxmvlccqyvz65eqkd7zisp52q.png,https://wiki.biligame.com/rocom/%E5%B0%8F%E7%8B%AE%E9%B9%AB%EF%BC%88%E9%AB%98%E5%B1%B1%E5%9C%B0%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.166,神圣狮鹫（高山地的样子）,Ⅱ阶,翼,地区形态,地区形态,否,NO166_神圣狮鹫（高山地的样子）.png,/icons/NO166_%E7%A5%9E%E5%9C%A3%E7%8B%AE%E9%B9%AB%EF%BC%88%E9%AB%98%E5%B1%B1%E5%9C%B0%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/6/62/c7bikx38s3y63ffwlwabxqc77qyjtwy.png,https://wiki.biligame.com/rocom/%E7%A5%9E%E5%9C%A3%E7%8B%AE%E9%B9%AB%EF%BC%88%E9%AB%98%E5%B1%B1%E5%9C%B0%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.167,皇家狮鹫（高山地的样子）,最终形态,翼,地区形态,地区形态,否,NO167_皇家狮鹫（高山地的样子）.png,/icons/NO167_%E7%9A%87%E5%AE%B6%E7%8B%AE%E9%B9%AB%EF%BC%88%E9%AB%98%E5%B1%B1%E5%9C%B0%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/b/bc/4qgxh1xp5dtis0ktl2dy5n6bv395c2r.png,https://wiki.biligame.com/rocom/%E7%9A%87%E5%AE%B6%E7%8B%AE%E9%B9%AB%EF%BC%88%E9%AB%98%E5%B1%B1%E5%9C%B0%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.171,波波螺（被污染的样子）,Ⅰ阶,"地, 水",地区形态,地区形态,否,NO171_波波螺（被污染的样子）.png,/icons/NO171_%E6%B3%A2%E6%B3%A2%E8%9E%BA%EF%BC%88%E8%A2%AB%E6%B1%A1%E6%9F%93%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/7/78/8y6azbkijlxizakvv3pzsd8dwtn76pl.png,https://wiki.biligame.com/rocom/%E6%B3%A2%E6%B3%A2%E8%9E%BA%EF%BC%88%E8%A2%AB%E6%B1%A1%E6%9F%93%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.172,消波螺（被污染的样子）,Ⅱ阶,"地, 水",地区形态,地区形态,否,NO172_消波螺（被污染的样子）.png,/icons/NO172_%E6%B6%88%E6%B3%A2%E8%9E%BA%EF%BC%88%E8%A2%AB%E6%B1%A1%E6%9F%93%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/0/0f/kca2jak5ll3d6gwveocxn2o6948z2pv.png,https://wiki.biligame.com/rocom/%E6%B6%88%E6%B3%A2%E8%9E%BA%EF%BC%88%E8%A2%AB%E6%B1%A1%E6%9F%93%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.173,嗜波螺（被污染的样子）,最终形态,"地, 水",地区形态,地区形态,否,NO173_嗜波螺（被污染的样子）.png,/icons/NO173_%E5%97%9C%E6%B3%A2%E8%9E%BA%EF%BC%88%E8%A2%AB%E6%B1%A1%E6%9F%93%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/8/84/hjslnay7yycwetnsyo6yjo92gtu2xnp.png,https://wiki.biligame.com/rocom/%E5%97%9C%E6%B3%A2%E8%9E%BA%EF%BC%88%E8%A2%AB%E6%B1%A1%E6%9F%93%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.188,棋棋（黑子）,Ⅰ阶,"武, 地",地区形态,地区形态,否,NO188_棋棋（黑子）.png,/icons/NO188_%E6%A3%8B%E6%A3%8B%EF%BC%88%E9%BB%91%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/3/36/n3n0ij7x5he8u1exjqbzpl0xaerzu2u.png,https://wiki.biligame.com/rocom/%E6%A3%8B%E6%A3%8B%EF%BC%88%E9%BB%91%E5%AD%90%EF%BC%89
NO.189,棋骑士（黑子）,最终形态,"武, 地",地区形态,地区形态,否,NO189_棋骑士（黑子）.png,/icons/NO189_%E6%A3%8B%E9%AA%91%E5%A3%AB%EF%BC%88%E9%BB%91%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/2/28/opq7dnblmw29jx3r7l6mipn76vn336t.png,https://wiki.biligame.com/rocom/%E6%A3%8B%E9%AA%91%E5%A3%AB%EF%BC%88%E9%BB%91%E5%AD%90%EF%BC%89
NO.190,棋齐垒（黑子）,最终形态,"武, 地",地区形态,地区形态,否,NO190_棋齐垒（黑子）.png,/icons/NO190_%E6%A3%8B%E9%BD%90%E5%9E%92%EF%BC%88%E9%BB%91%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/0/03/gry6dnq5puop6nts9jt2s699zmwnmr6.png,https://wiki.biligame.com/rocom/%E6%A3%8B%E9%BD%90%E5%9E%92%EF%BC%88%E9%BB%91%E5%AD%90%EF%BC%89
NO.191,棋祈督（黑子）,最终形态,"武, 地",地区形态,地区形态,否,NO191_棋祈督（黑子）.png,/icons/NO191_%E6%A3%8B%E7%A5%88%E7%9D%A3%EF%BC%88%E9%BB%91%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/2/21/e64yhkunfi95tvxumu4608o41ahk2v5.png,https://wiki.biligame.com/rocom/%E6%A3%8B%E7%A5%88%E7%9D%A3%EF%BC%88%E9%BB%91%E5%AD%90%EF%BC%89
NO.192,棋绮后（黑子）,最终形态,"武, 地",地区形态,地区形态,否,NO192_棋绮后（黑子）.png,/icons/NO192_%E6%A3%8B%E7%BB%AE%E5%90%8E%EF%BC%88%E9%BB%91%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/2/22/fdve9gnonlwl0zywy7n4r1tf0kr3ehr.png,https://wiki.biligame.com/rocom/%E6%A3%8B%E7%BB%AE%E5%90%8E%EF%BC%88%E9%BB%91%E5%AD%90%EF%BC%89
NO.212,古钟蛇（本命年的样子）,Ⅰ阶,"萌, 毒",地区形态,地区形态,,NO212_古钟蛇（本命年的样子）.png,/icons/NO212_%E5%8F%A4%E9%92%9F%E8%9B%87%EF%BC%88%E6%9C%AC%E5%91%BD%E5%B9%B4%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/2/29/92ctyiwyp22v61ftupu4836hao5y4fa.png,https://wiki.biligame.com/rocom/%E5%8F%A4%E9%92%9F%E8%9B%87%EF%BC%88%E6%9C%AC%E5%91%BD%E5%B9%B4%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.213,寒音蛇（本命年的样子）,最终形态,"萌, 毒",地区形态,地区形态,,NO213_寒音蛇（本命年的样子）.png,/icons/NO213_%E5%AF%92%E9%9F%B3%E8%9B%87%EF%BC%88%E6%9C%AC%E5%91%BD%E5%B9%B4%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/8/88/h5wobros8r6a1fxi8ytpo4v2fgxgkjz.png,https://wiki.biligame.com/rocom/%E5%AF%92%E9%9F%B3%E8%9B%87%EF%BC%88%E6%9C%AC%E5%91%BD%E5%B9%B4%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.220,海枝枝（杏黄百合）,最终形态,"水, 幽",地区形态,地区形态,否,NO220_海枝枝（杏黄百合）.png,/icons/NO220_%E6%B5%B7%E6%9E%9D%E6%9E%9D%EF%BC%88%E6%9D%8F%E9%BB%84%E7%99%BE%E5%90%88%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/2/2c/d3tckjycxkj2wymb771d4k0nofe9axy.png,https://wiki.biligame.com/rocom/%E6%B5%B7%E6%9E%9D%E6%9E%9D%EF%BC%88%E6%9D%8F%E9%BB%84%E7%99%BE%E5%90%88%EF%BC%89
NO.220,海枝枝（洋红沙丁）,最终形态,"水, 幽",地区形态,地区形态,否,NO220_海枝枝（洋红沙丁）.png,/icons/NO220_%E6%B5%B7%E6%9E%9D%E6%9E%9D%EF%BC%88%E6%B4%8B%E7%BA%A2%E6%B2%99%E4%B8%81%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/d/d0/mkug3arsv93oibilcf93wgiksue32zw.png,https://wiki.biligame.com/rocom/%E6%B5%B7%E6%9E%9D%E6%9E%9D%EF%BC%88%E6%B4%8B%E7%BA%A2%E6%B2%99%E4%B8%81%EF%BC%89
NO.220,海枝枝（翠绿纶布）,最终形态,"水, 幽",地区形态,地区形态,否,NO220_海枝枝（翠绿纶布）.png,/icons/NO220_%E6%B5%B7%E6%9E%9D%E6%9E%9D%EF%BC%88%E7%BF%A0%E7%BB%BF%E7%BA%B6%E5%B8%83%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/a/a9/dd80pj056tbluqzzq0n70g3m3ty1y7a.png,https://wiki.biligame.com/rocom/%E6%B5%B7%E6%9E%9D%E6%9E%9D%EF%BC%88%E7%BF%A0%E7%BB%BF%E7%BA%B6%E5%B8%83%EF%BC%89
NO.235,香草甜甜（杨桃饰品）,Ⅱ阶,冰,地区形态,地区形态,否,NO235_香草甜甜（杨桃饰品）.png,/icons/NO235_%E9%A6%99%E8%8D%89%E7%94%9C%E7%94%9C%EF%BC%88%E6%9D%A8%E6%A1%83%E9%A5%B0%E5%93%81%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/4/41/ananedvjf1hsfpgoep6oe4f537f4aw4.png,https://wiki.biligame.com/rocom/%E9%A6%99%E8%8D%89%E7%94%9C%E7%94%9C%EF%BC%88%E6%9D%A8%E6%A1%83%E9%A5%B0%E5%93%81%EF%BC%89
NO.235,香草甜甜（蓝莓饰品）,Ⅱ阶,冰,地区形态,地区形态,否,NO235_香草甜甜（蓝莓饰品）.png,/icons/NO235_%E9%A6%99%E8%8D%89%E7%94%9C%E7%94%9C%EF%BC%88%E8%93%9D%E8%8E%93%E9%A5%B0%E5%93%81%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/e/e6/iury4c9evtz8q5q7dlcejsj7aghbqq0.png,https://wiki.biligame.com/rocom/%E9%A6%99%E8%8D%89%E7%94%9C%E7%94%9C%EF%BC%88%E8%93%9D%E8%8E%93%E9%A5%B0%E5%93%81%EF%BC%89
NO.236,圣代甜甜（樱桃草莓口味）,最终形态,冰,地区形态,地区形态,否,NO236_圣代甜甜（樱桃草莓口味）.png,/icons/NO236_%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E6%A8%B1%E6%A1%83%E8%8D%89%E8%8E%93%E5%8F%A3%E5%91%B3%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/8/85/pcqrzberxe27iicgvc9bl23otpoolrs.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E6%A8%B1%E6%A1%83%E8%8D%89%E8%8E%93%E5%8F%A3%E5%91%B3%EF%BC%89
NO.236,圣代甜甜（樱桃抹茶口味）,最终形态,冰,地区形态,地区形态,否,NO236_圣代甜甜（樱桃抹茶口味）.png,/icons/NO236_%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E6%A8%B1%E6%A1%83%E6%8A%B9%E8%8C%B6%E5%8F%A3%E5%91%B3%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/f/f0/hto166e5pdv3us1t7ag7x24h1s487xe.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E6%A8%B1%E6%A1%83%E6%8A%B9%E8%8C%B6%E5%8F%A3%E5%91%B3%EF%BC%89
NO.236,圣代甜甜（蓝莓巧克力口味）,最终形态,冰,地区形态,地区形态,否,NO236_圣代甜甜（蓝莓巧克力口味）.png,/icons/NO236_%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E8%93%9D%E8%8E%93%E5%B7%A7%E5%85%8B%E5%8A%9B%E5%8F%A3%E5%91%B3%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/1/15/ef3afe21zib84vovuamb6hlni2irvt5.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E8%93%9D%E8%8E%93%E5%B7%A7%E5%85%8B%E5%8A%9B%E5%8F%A3%E5%91%B3%EF%BC%89
NO.236,圣代甜甜（蓝莓草莓口味）,最终形态,冰,地区形态,地区形态,否,NO236_圣代甜甜（蓝莓草莓口味）.png,/icons/NO236_%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E8%93%9D%E8%8E%93%E8%8D%89%E8%8E%93%E5%8F%A3%E5%91%B3%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/0/08/t5b7gjd30dl60kiol7vg813wvxtug3i.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E8%93%9D%E8%8E%93%E8%8D%89%E8%8E%93%E5%8F%A3%E5%91%B3%EF%BC%89
NO.236,圣代甜甜（蓝莓抹茶口味）,最终形态,冰,地区形态,地区形态,否,NO236_圣代甜甜（蓝莓抹茶口味）.png,/icons/NO236_%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E8%93%9D%E8%8E%93%E6%8A%B9%E8%8C%B6%E5%8F%A3%E5%91%B3%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/4/42/mzd3m01yz5ciweqw38n7rm0dw8y6xfc.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E8%93%9D%E8%8E%93%E6%8A%B9%E8%8C%B6%E5%8F%A3%E5%91%B3%EF%BC%89
NO.236,圣代甜甜（杨桃巧克力口味）,最终形态,冰,地区形态,地区形态,否,NO236_圣代甜甜（杨桃巧克力口味）.png,/icons/NO236_%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E6%9D%A8%E6%A1%83%E5%B7%A7%E5%85%8B%E5%8A%9B%E5%8F%A3%E5%91%B3%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/2/29/t7h3kh0kxojtjq96942lz3ogfu3vp3h.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E6%9D%A8%E6%A1%83%E5%B7%A7%E5%85%8B%E5%8A%9B%E5%8F%A3%E5%91%B3%EF%BC%89
NO.236,圣代甜甜（杨桃草莓口味）,最终形态,冰,地区形态,地区形态,否,NO236_圣代甜甜（杨桃草莓口味）.png,/icons/NO236_%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E6%9D%A8%E6%A1%83%E8%8D%89%E8%8E%93%E5%8F%A3%E5%91%B3%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/2/2f/mzdnvfoudyx442h7ztaxlgo4upbb17c.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E6%9D%A8%E6%A1%83%E8%8D%89%E8%8E%93%E5%8F%A3%E5%91%B3%EF%BC%89
NO.236,圣代甜甜（杨桃抹茶口味）,最终形态,冰,地区形态,地区形态,否,NO236_圣代甜甜（杨桃抹茶口味）.png,/icons/NO236_%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E6%9D%A8%E6%A1%83%E6%8A%B9%E8%8C%B6%E5%8F%A3%E5%91%B3%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/3/3d/70pziam7w90ngwk40cu163okgk3isem.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E6%9D%A8%E6%A1%83%E6%8A%B9%E8%8C%B6%E5%8F%A3%E5%91%B3%EF%BC%89
NO.237,刺轮砣（下弦的样子）,Ⅰ阶,"毒, 萌",地区形态,地区形态,否,NO237_刺轮砣（下弦的样子）.png,/icons/NO237_%E5%88%BA%E8%BD%AE%E7%A0%A3%EF%BC%88%E4%B8%8B%E5%BC%A6%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/e/ed/len62ni9nqmle6dohak4e3shqojzslb.png,https://wiki.biligame.com/rocom/%E5%88%BA%E8%BD%AE%E7%A0%A3%EF%BC%88%E4%B8%8B%E5%BC%A6%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.238,月亮砣（下弦的样子）,最终形态,"毒, 萌",地区形态,地区形态,否,NO238_月亮砣（下弦的样子）.png,/icons/NO238_%E6%9C%88%E4%BA%AE%E7%A0%A3%EF%BC%88%E4%B8%8B%E5%BC%A6%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/6/68/sqgnlms9lse6u196qh3t2esffja5d9e.png,https://wiki.biligame.com/rocom/%E6%9C%88%E4%BA%AE%E7%A0%A3%EF%BC%88%E4%B8%8B%E5%BC%A6%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.258,乌达（极夜的样子）,Ⅰ阶,"恶, 冰",地区形态,地区形态,否,NO258_乌达（极夜的样子）.png,/icons/NO258_%E4%B9%8C%E8%BE%BE%EF%BC%88%E6%9E%81%E5%A4%9C%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/9/97/slbqspbgefkwhuqq7b908y5x1irgg7i.png,https://wiki.biligame.com/rocom/%E4%B9%8C%E8%BE%BE%EF%BC%88%E6%9E%81%E5%A4%9C%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.259,迷你乌（极夜的样子）,Ⅱ阶,"恶, 冰",地区形态,地区形态,否,NO259_迷你乌（极夜的样子）.png,/icons/NO259_%E8%BF%B7%E4%BD%A0%E4%B9%8C%EF%BC%88%E6%9E%81%E5%A4%9C%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/7/79/oh8iteeptmtlukbmp3fsu3chacsvfte.png,https://wiki.biligame.com/rocom/%E8%BF%B7%E4%BD%A0%E4%B9%8C%EF%BC%88%E6%9E%81%E5%A4%9C%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.260,乌拉塔（极夜的样子）,最终形态,"恶, 冰",地区形态,地区形态,否,NO260_乌拉塔（极夜的样子）.png,/icons/NO260_%E4%B9%8C%E6%8B%89%E5%A1%94%EF%BC%88%E6%9E%81%E5%A4%9C%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/9/9f/d5gtn8k9ptnttbxmlo0pndyiy61wdsu.png,https://wiki.biligame.com/rocom/%E4%B9%8C%E6%8B%89%E5%A1%94%EF%BC%88%E6%9E%81%E5%A4%9C%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.277,地鼠（储水期的样子）,Ⅰ阶,地,地区形态,地区形态,否,NO277_地鼠（储水期的样子）.png,/icons/NO277_%E5%9C%B0%E9%BC%A0%EF%BC%88%E5%82%A8%E6%B0%B4%E6%9C%9F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/4/44/sdjyac8lioabwpwh099dz4iaq6b7ieu.png,https://wiki.biligame.com/rocom/%E5%9C%B0%E9%BC%A0%EF%BC%88%E5%82%A8%E6%B0%B4%E6%9C%9F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.278,遁鼠（储水期的样子）,Ⅱ阶,地,地区形态,地区形态,否,NO278_遁鼠（储水期的样子）.png,/icons/NO278_%E9%81%81%E9%BC%A0%EF%BC%88%E5%82%A8%E6%B0%B4%E6%9C%9F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/d/d7/4c117iym8841789glzncmkfbhp6ozcf.png,https://wiki.biligame.com/rocom/%E9%81%81%E9%BC%A0%EF%BC%88%E5%82%A8%E6%B0%B4%E6%9C%9F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
